"Vote" "Order" "X" "Date" "Title" "Procedure" "Leg.NonLeg" "Policy.Area" "RCV" "Result" "Yaes" "Nays" "Abstentions" "Period" "ALDE" "EPP_ED" "SOC" "CoalAE" "CoalAS" "CoalES"
"4889" 4890 39 22 2008-10-22 "Challenges to collective agreements" "" "Non" "Employment & social affairs" "" "-" "65" 579 16 "2008-09-01" 0 0 0 1 1 1
"4890" 4891 39 23 2008-10-22 "Challenges to collective agreements" "" "Non" "Employment & social affairs" "RCV" "+" "474" 106 93 "2008-09-01" 1 1 1 1 1 1
"4891" 4892 39 1 2008-10-22 "Democracy, human rights and the new" "" "Non" "Foreign & security policy" "RCV" "+" "479" 21 4 "2008-09-01" 1 1 1 1 1 1
"4892" 4893 40 1 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "242" 340 4 "2008-09-01" 0 0 1 1 0 0
"4893" 4894 40 2 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "226" 360 1 "2008-09-01" 0 0 1 1 0 0
"4894" 4895 40 3 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "197" 384 1 "2008-09-01" 0 0 1 1 0 0
"4895" 4896 40 4 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "202" 379 1 "2008-09-01" 0 0 1 1 0 0
"4896" 4897 40 5 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "" "-" "239" 347 1 "2008-09-01" 0 0 1 1 0 0
"4897" 4898 40 6 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "201" 382 1 "2008-09-01" 0 0 1 1 0 0
"4898" 4899 40 7 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "268" 316 2 "2008-09-01" 0 0 1 1 0 0
"4899" 4900 40 8 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "" "+" "401" 172 17 "2008-09-01" 1 1 0 1 0 0
"4900" 4901 40 9 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "70" 497 24 "2008-09-01" 0 0 0 1 1 1
"4901" 4902 40 10 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "101" 476 11 "2008-09-01" 0 0 0 1 1 1
"4902" 4903 40 11 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "143" 428 7 "2008-09-01" 0 0 0 1 1 1
"4903" 4904 40 12 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "245" 299 22 "2008-09-01" 1 0 1 0 1 0
"4904" 4905 40 13 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "226" 314 36 "2008-09-01" 1 0 1 0 1 0
"4905" 4906 40 14 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "" "?  replaced by 1043" "521" 55 4 "2008-09-01" 1 1 1 1 1 1
"4906" 4907 40 15 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "+" "483" 87 17 "2008-09-01" 1 1 1 1 1 1
"4907" 4908 40 16 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "86" 465 10 "2008-09-01" 0 0 0 1 1 1
"4908" 4909 40 17 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "79" 503 8 "2008-09-01" 0 0 0 1 1 1
"4909" 4910 40 18 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "222" 335 35 "2008-09-01" 0 1 0 0 1 0
"4910" 4911 40 19 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "263" 312 10 "2008-09-01" 0 1 0 0 1 0
"4911" 4912 40 20 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "272" 310 5 "2008-09-01" 0 1 0 0 1 0
"4912" 4913 40 21 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "91" 466 8 "2008-09-01" 0 0 0 1 1 1
"4913" 4914 40 22 2008-10-23 "Draft general budget of the Europea" "" "Bud" "Budget" "RCV" "-" "175" 410 4 "2008-09-01" 0 0 1 1 0 0
"4914" 4915 40 1 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "+" "507" 22 10 "2008-09-01" 1 1 1 1 1 1
"4915" 4916 40 2 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "+" "350" 227 19 "2008-09-01" 1 1 0 1 0 0
"4916" 4917 40 3 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "+" "302" 277 3 "2008-09-01" 1 0 1 0 1 0
"4917" 4918 40 4 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "+" "563" 20 9 "2008-09-01" 1 1 1 1 1 1
"4918" 4919 40 5 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "-" "232" 341 19 "2008-09-01" 0 0 1 1 0 0
"4919" 4920 40 6 2008-10-23 "Draft general budget 2009 (Section " "" "Bud" "Budget" "RCV" "+" "509" 60 25 "2008-09-01" 1 1 1 1 1 1
"4920" 4921 40 1 2008-10-23 "Draft general budget 2009 (Sections" "" "Bud" "Budget" "RCV" "+" "532" 24 32 "2008-09-01" 1 1 1 1 1 1
"4921" 4922 40 2 2008-10-23 "Draft general budget 2009 (Sections" "" "Bud" "Budget" "RCV" "+" "363" 210 8 "2008-09-01" 1 1 0 1 0 0
"4922" 4923 40 3 2008-10-23 "Draft general budget 2009 (Sections" "" "Bud" "Budget" "RCV" "+" "485" 64 40 "2008-09-01" 1 1 1 1 1 1
"4923" 4924 40 4 2008-10-23 "Draft general budget 2009 (Sections" "" "Bud" "Budget" "RCV" "+" "514" 32 40 "2008-09-01" 1 1 1 1 1 1
"4924" 4925 40 1 2008-10-23 "Airport charges" "***II" "Leg" "Transport & tourism" "RCV" "+" "549" 12 24 "2008-09-01" 1 1 1 1 1 1
"4925" 4926 40 1 2008-10-23 "Stabilisation and Association Agree" "***" "Leg" "Foreign & security policy" "RCV" "+" "567" 21 5 "2008-09-01" 1 1 1 1 1 1
"4926" 4927 40 1 2008-10-23 "Impact of aviation security measure" "" "Non" "Transport & tourism" "RCV" "-" "198" 337 22 "2008-09-01" 0 1 0 0 1 0
"4927" 4928 40 2 2008-10-23 "Impact of aviation security measure" "" "Non" "Transport & tourism" "RCV" "-" "201" 341 11 "2008-09-01" 0 1 0 0 1 0
"4928" 4929 40 3 2008-10-23 "Impact of aviation security measure" "" "Non" "Transport & tourism" "RCV" "+" "361" 16 181 "2008-09-01" 1 1 1 1 1 1
"4929" 4930 40 1 2008-10-23 "Annual report on the European Ombud" "" "Non" "Petitions" "RCV" "+" "465" 1 7 "2008-09-01" 1 1 1 1 1 1
"4930" 4931 40 1 2008-10-23 "Venezuela" "" "Non" "Foreign & security policy" "RCV" "+" "51" 1 0 "2008-09-01" 1 1 0 1 0 0
"4931" 4932 40 1 2008-10-23 "Burma" "" "Non" "Foreign & security policy" "RCV" "+" "68" 0 0 "2008-09-01" 1 1 1 1 1 1
"4932" 4933 41 1 2008-11-18 "Protocol to the EC-Kazakhstan Partn" "*" "Leg" "Foreign & security policy" "RCV" "+" "585" 12 12 "2008-09-01" 1 1 1 1 1 1
"4933" 4934 41 1 2008-11-18 "Joint undertaking to develop the ne" "*" "Leg" "Industry, research & energy" "RCV" "+" "607" 18 12 "2008-09-01" 1 1 1 1 1 1
"4934" 4935 41 1 2008-11-18 "Statutory markings for two- or thre" "***I" "Leg" "Juridical affairs" "RCV" "+" "617" 17 16 "2008-09-01" 1 1 1 1 1 1
"4935" 4936 41 1 2008-11-18 "Company law concerning single-membe" "***I" "Leg" "Juridical affairs" "RCV" "+" "631" 17 12 "2008-09-01" 1 1 1 1 1 1
"4936" 4937 41 1 2008-11-18 "The driver’s seat on wheeled agricu" "***I" "Leg" "Juridical affairs" "RCV" "+" "628" 18 18 "2008-09-01" 1 1 1 1 1 1
"4937" 4938 41 1 2008-11-18 "Guarantee Fund for external actions" "***I" "Leg" "Juridical affairs" "RCV" "+" "632" 21 14 "2008-09-01" 1 1 1 1 1 1
"4938" 4939 41 1 2008-11-18 "Convention on jurisdiction and the " "***" "Leg" "Juridical affairs" "RCV" "+" "646" 17 7 "2008-09-01" 1 1 1 1 1 1
"4939" 4940 41 1 2008-11-18 "European system of national and reg" "***I" "Leg" "Economics" "RCV" "+" "648" 18 7 "2008-09-01" 1 1 1 1 1 1
"4940" 4941 41 1 2008-11-18 "Mobilisation of the European Global" "" "Bud" "Budget" "RCV" "+" "627" 25 20 "2008-09-01" 1 1 1 1 1 1
"4941" 4942 41 1 2008-11-18 "Request for waiver of the immunity " "" "Non" "Juridical affairs" "RCV" "+" "564" 61 42 "2008-09-01" 1 1 1 1 1 1
"4942" 4943 41 1 2008-11-18 "Request for waiver of the immunity " "" "Non" "Juridical affairs" "RCV" "+" "543" 43 90 "2008-09-01" 1 1 1 1 1 1
"4943" 4944 41 1 2008-11-18 "Improving consumer education and aw" "" "Non" "Internal market & consumer protection" "RCV" "+" "634" 12 27 "2008-09-01" 1 1 1 1 1 1
"4944" 4945 41 1 2008-11-18 "Consumer Markets Scoreboard" "" "Non" "Internal market & consumer protection" "RCV" "+" "643" 16 17 "2008-09-01" 1 1 1 1 1 1
"4945" 4946 41 1 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "347" 319 10 "2008-09-01" 1 0 1 0 1 0
"4946" 4947 41 2 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "344" 309 25 "2008-09-01" 1 0 1 0 1 0
"4947" 4948 41 3 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "590" 40 50 "2008-09-01" 1 1 1 1 1 1
"4948" 4949 41 4 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "335" 334 16 "2008-09-01" 0 1 0 0 1 0
"4949" 4950 41 5 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "-" "327" 341 9 "2008-09-01" 0 1 0 0 1 0
"4950" 4951 41 6 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "370" 296 9 "2008-09-01" 1 0 1 0 1 0
"4951" 4952 41 7 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "-" "319" 346 14 "2008-09-01" 0 1 0 0 1 0
"4952" 4953 41 8 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "334" 322 25 "2008-09-01" 0 1 0 0 1 0
"4953" 4954 41 9 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "589" 76 11 "2008-09-01" 1 1 1 1 1 1
"4954" 4955 41 10 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "-" "312" 354 12 "2008-09-01" 0 1 0 0 1 0
"4955" 4956 41 11 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "315" 310 55 "2008-09-01" 1 0 1 0 1 0
"4956" 4957 41 12 2008-11-18 "General arrangements for excise dut" "*" "Leg" "Economics" "RCV" "+" "328" 319 34 "2008-09-01" 1 0 1 0 1 0
"4957" 4958 41 1 2008-11-18 "School Fresh Fruit Scheme (amendmen" "*" "Leg" "Agriculture" "RCV" "+" "586" 47 41 "2008-09-01" 1 1 1 1 1 1
"4958" 4959 41 1 2008-11-18 "The first 10 years of Economic and " "" "Non" "Economics" "RCV" "+" "545" 86 37 "2008-09-01" 1 1 1 1 1 1
"4959" 4960 41 1 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "-" "384" 272 14 "2008-09-01" 1 1 0 1 0 0
"4960" 4961 41 2 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "-" "379" 276 6 "2008-09-01" 1 1 0 1 0 0
"4961" 4962 41 3 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "+" "590" 20 55 "2008-09-01" 1 1 1 1 1 1
"4962" 4963 41 4 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "-" "388" 270 7 "2008-09-01" 1 1 0 1 0 0
"4963" 4964 41 5 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "-" "358" 270 37 "2008-09-01" 1 1 0 1 0 0
"4964" 4965 41 6 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "-" "391" 270 8 "2008-09-01" 1 1 0 1 0 0
"4965" 4966 41 7 2008-11-18 "Application of the principle of equ" "" "Non" "Gender equality" "RCV" "+" "590" 23 46 "2008-09-01" 1 1 1 1 1 1
"4966" 4967 41 1 2008-11-18 "Supporting early demonstration of s" "" "Non" "Industry, research & energy" "RCV" "+" "474" 66 20 "2008-09-01" 1 1 1 1 1 1
"4967" 4968 42 1 2008-11-19 "Publication and translation obligat" "***I" "Leg" "Juridical affairs" "RCV" "+" "571" 35 10 "2008-09-01" 1 1 1 1 1 1
"4968" 4969 42 1 2008-11-19 "European statistics" "***I" "Leg" "Economics" "RCV" "+" "599" 24 14 "2008-09-01" 1 1 1 1 1 1
"4969" 4970 42 1 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "98" 523 25 "2008-09-01" 0 0 0 1 1 1
"4970" 4971 42 2 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "582" 65 7 "2008-09-01" 1 1 1 1 1 1
"4971" 4972 42 3 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "566" 70 21 "2008-09-01" 1 1 1 1 1 1
"4972" 4973 42 4 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "405" 229 20 "2008-09-01" 0 1 1 0 0 1
"4973" 4974 42 5 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "198" 466 8 "2008-09-01" 1 0 0 0 0 1
"4974" 4975 42 6 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "359" 310 4 "2008-09-01" 0 1 0 0 1 0
"4975" 4976 42 7 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "414" 252 6 "2008-09-01" 0 1 1 0 0 1
"4976" 4977 42 8 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "219" 449 6 "2008-09-01" 0 0 0 1 1 1
"4977" 4978 42 9 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "146" 528 3 "2008-09-01" 1 0 0 0 0 1
"4978" 4979 42 10 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "95" 566 9 "2008-09-01" 0 0 0 1 1 1
"4979" 4980 42 11 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "163" 502 13 "2008-09-01" 0 0 0 1 1 1
"4980" 4981 42 12 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "581" 95 6 "2008-09-01" 1 1 1 1 1 1
"4981" 4982 42 13 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "435" 231 14 "2008-09-01" 0 1 1 0 0 1
"4982" 4983 42 14 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "588" 66 18 "2008-09-01" 1 1 1 1 1 1
"4983" 4984 42 15 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "604" 58 19 "2008-09-01" 1 1 1 1 1 1
"4984" 4985 42 16 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "100" 532 24 "2008-09-01" 0 0 0 1 1 1
"4985" 4986 42 17 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "372" 302 7 "2008-09-01" 1 1 0 1 0 0
"4986" 4987 42 18 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "345" 326 14 "2008-09-01" 0 1 0 0 1 0
"4987" 4988 42 19 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "555" 99 30 "2008-09-01" 0 1 1 0 0 1
"4988" 4989 42 20 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "571" 89 28 "2008-09-01" 0 1 1 0 0 1
"4989" 4990 42 21 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "237" 356 82 "2008-09-01" 0 0 1 1 0 0
"4990" 4991 42 22 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "" "+" "347" 325 11 "2008-09-01" 1 0 0 0 0 1
"4991" 4992 42 23 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "540" 105 43 "2008-09-01" 1 1 1 1 1 1
"4992" 4993 42 24 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "175" 494 13 "2008-09-01" 0 0 0 1 1 1
"4993" 4994 42 25 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "456" 217 14 "2008-09-01" 1 1 1 1 1 1
"4994" 4995 42 26 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "-" "155" 504 25 "2008-09-01" 0 0 0 1 1 1
"4995" 4996 42 27 2008-11-19 "Support schemes for farmers under t" "*" "Leg" "Agriculture" "RCV" "+" "441" 219 29 "2008-09-01" 0 1 1 0 0 1
"4996" 4997 42 1 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "79" 429 27 "2008-09-01" 0 0 0 1 1 1
"4997" 4998 42 2 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "+" "477" 144 16 "2008-09-01" 1 1 1 1 1 1
"4998" 4999 42 3 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "" "-" "263" 387 13 "2008-09-01" 1 0 0 0 0 1
"4999" 5000 42 4 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "259" 364 25 "2008-09-01" 1 0 0 0 0 1
"5000" 5001 42 5 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "235" 409 21 "2008-09-01" 1 0 0 0 0 1
"5001" 5002 42 6 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "" "-" "311" 349 8 "2008-09-01" 1 0 0 0 0 1
"5002" 5003 42 7 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "150" 498 21 "2008-09-01" 0 0 0 1 1 1
"5003" 5004 42 8 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "254" 385 32 "2008-09-01" 0 0 1 1 0 0
"5004" 5005 42 9 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "274" 396 5 "2008-09-01" 1 0 0 0 0 1
"5005" 5006 42 10 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "237" 419 8 "2008-09-01" 1 0 0 0 0 1
"5006" 5007 42 11 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "-" "234" 424 15 "2008-09-01" 1 0 0 0 0 1
"5007" 5008 42 12 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "+" "377" 258 30 "2008-09-01" 0 1 1 0 0 1
"5008" 5009 42 13 2008-11-19 "Modifications to the common agricul" "*" "Leg" "Agriculture" "RCV" "+" "383" 256 37 "2008-09-01" 0 1 1 0 0 1
"5009" 5010 42 1 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "437" 217 6 "2008-09-01" 0 1 1 0 0 1
"5010" 5011 42 2 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "447" 207 19 "2008-09-01" 0 1 1 0 0 1
"5011" 5012 42 3 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "589" 73 4 "2008-09-01" 1 1 1 1 1 1
"5012" 5013 42 4 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "408" 256 5 "2008-09-01" 1 1 0 1 0 0
"5013" 5014 42 5 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "400" 253 10 "2008-09-01" 1 1 0 1 0 0
"5014" 5015 42 6 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "505" 139 17 "2008-09-01" 1 1 1 1 1 1
"5015" 5016 42 7 2008-11-19 "Support for rural development by th" "*" "Leg" "Agriculture" "RCV" "+" "510" 134 13 "2008-09-01" 1 1 1 1 1 1
"5016" 5017 42 1 2008-11-19 "Community strategic guidelines for " "*" "Leg" "Agriculture" "RCV" "+" "582" 68 6 "2008-09-01" 1 1 1 1 1 1
"5017" 5018 42 2 2008-11-19 "Community strategic guidelines for " "*" "Leg" "Agriculture" "RCV" "+" "552" 67 6 "2008-09-01" 1 1 1 1 1 1
"5018" 5019 43 1 2008-11-20 "Investigations conducted by the Eur" "***I" "Leg" "Budget" "RCV" "+" "450" 8 11 "2008-09-01" 1 1 1 1 1 1
"5019" 5020 43 1 2008-11-20 "Draft amending budget No 8/2008" "" "Non" "Budget" "RCV" "+" "493" 4 17 "2008-09-01" 1 1 1 1 1 1
"5020" 5021 43 1 2008-11-20 "Special report by the European Ombu" "" "Non" "Petitions" "RCV" "+" "509" 2 10 "2008-09-01" 1 1 1 1 1 1
"5021" 5022 43 1 2008-11-20 "Social security systems and pension" "" "Non" "Employment & social affairs" "RCV" "+" "480" 44 10 "2008-09-01" 1 1 1 1 1 1
"5022" 5023 43 1 2008-11-20 "Conditions of entry and residence o" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "-" "41" 392 135 "2008-09-01" 0 0 0 1 1 1
"5023" 5024 43 2 2008-11-20 "Conditions of entry and residence o" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "-" "163" 261 145 "2008-09-01" 1 0 1 0 1 0
"5024" 5025 43 3 2008-11-20 "Conditions of entry and residence o" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "-" "81" 484 6 "2008-09-01" 0 0 0 1 1 1
"5025" 5026 43 4 2008-11-20 "Conditions of entry and residence o" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "-" "77" 479 8 "2008-09-01" 0 0 0 1 1 1
"5026" 5027 43 5 2008-11-20 "Conditions of entry and residence o" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "+" "388" 56 124 "2008-09-01" 1 1 1 1 1 1
"5027" 5028 43 1 2008-11-20 "Single application procedure for re" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "-" "241" 322 7 "2008-09-01" 0 0 1 1 0 0
"5028" 5029 43 2 2008-11-20 "Single application procedure for re" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "+" "296" 244 26 "2008-09-01" 1 0 1 0 1 0
"5029" 5030 43 3 2008-11-20 "Single application procedure for re" "*" "Leg" "Civil liberties, justice & home affairs" "RCV" "+" "442" 77 42 "2008-09-01" 1 1 1 1 1 1
"5030" 5031 43 1 2008-11-20 "Amendment of the single CMO Regulat" "*" "Leg" "Agriculture" "RCV" "-" "55" 467 37 "2008-09-01" 0 0 0 1 1 1
"5031" 5032 43 2 2008-11-20 "Amendment of the single CMO Regulat" "*" "Leg" "Agriculture" "RCV" "+" "478" 63 18 "2008-09-01" 1 1 1 1 1 1
"5032" 5033 43 1 2008-11-20 "A facility providing financial assi" "*" "Leg" "Economics" "RCV" "+" "524" 13 6 "2008-09-01" 1 1 1 1 1 1
"5033" 5034 43 1 2008-11-20 "EU and PNR data" "" "Non" "Civil liberties, justice & home affairs" "RCV" "+" "512" 5 19 "2008-09-01" 1 1 1 1 1 1
"5034" 5035 43 1 2008-11-20 "Financial assistance for Member Sta" "" "Non" "Economics" "RCV" "+" "491" 13 24 "2008-09-01" 1 1 1 1 1 1
